week,day,hour,visits,day_number
3,1,hour_19,947.9428417363171,15
3,1,hour_20,553.6047452143434,15
3,1,hour_21,242.40033894388168,15
3,1,hour_22,136.0767245695798,15
3,1,hour_23,84.44632746600932,15
3,2,hour_0,32.45033316642915,16
3,2,hour_1,10.72352963833147,16
3,2,hour_2,2.6109463467241842,16
3,2,hour_3,2.6109463467241842,16
3,2,hour_4,2.6109463467241842,16
3,2,hour_5,6.900358202056773,16
3,2,hour_6,6.900358202056773,16
3,2,hour_7,22.752532450025033,16
3,2,hour_8,44.38608789431113,16
3,2,hour_9,73.01324962446559,16
3,2,hour_10,164.8626121788699,16
3,2,hour_11,253.0752994646227,16
3,2,hour_12,273.68312598698145,16
3,2,hour_13,339.42302507414394,16
3,2,hour_14,385.4875784770635,16
3,2,hour_15,540.932134190964,16
3,2,hour_16,604.2475830990255,16
3,2,hour_17,859.1878442398797,16
3,2,hour_18,907.303855486654,16
3,2,hour_19,808.0878943111351,16
3,2,hour_20,471.9285521703963,16
3,2,hour_21,206.63775372645688,16
3,2,hour_22,116.00061626160304,16
3,2,hour_23,71.98752070253822,16
3,3,hour_0,12.66648692369911,17
3,3,hour_1,4.185764356969534,17
3,3,hour_2,1.019142626044756,17
3,3,hour_3,1.019142626044756,17
3,3,hour_4,1.019142626044756,17
3,3,hour_5,2.6934483688325694,17
3,3,hour_6,2.6934483688325694,17
3,3,hour_7,8.881100026961445,17
3,3,hour_8,17.32542464276085,17
3,3,hour_9,28.499595578322996,17
3,3,hour_10,64.35157724454031,17
3,3,hour_11,98.78403882448099,17
3,3,hour_12,106.82798598004852,17
3,3,hour_13,132.48854138581828,17
3,3,hour_14,150.4691291453222,17
3,3,hour_15,211.14451334591533,17
3,3,hour_16,235.85872202750068,17
3,3,hour_17,335.37071987058505,17
3,3,hour_18,354.1520625505527,17
3,3,hour_19,315.42464276085195,17
3,3,hour_20,184.21002965758964,17
3,3,hour_21,80.6578592612564,17
3,3,hour_22,45.279050957131304,17
3,3,hour_23,28.09921811809113,17
3,4,hour_0,6.393560066248122,18
3,4,hour_1,2.112814389708431,18
3,4,hour_2,0.5144243731464007,18
3,4,hour_3,0.5144243731464007,18
3,4,hour_4,0.5144243731464007,18
3,4,hour_5,1.3595501290297731,18
3,4,hour_6,1.3595501290297731,18
3,4,hour_7,4.4828409659900625,18
3,4,hour_8,8.74521434348881,18
3,4,hour_9,14.385510149058275,18
3,4,hour_10,32.48222470438701,18
3,4,hour_11,49.86241959711897,18
3,4,hour_12,53.92269768516735,18
3,4,hour_13,66.87516850903208,18
3,4,hour_14,75.95108423525787,18
3,4,hour_15,106.57770673650964,18
3,4,hour_16,119.05249778530985,18
3,4,hour_17,169.2823633632477,18
3,4,hour_18,178.76246966837422,18
3,4,hour_19,159.21434348881098,18
3,4,hour_20,92.9822054462119,18
3,4,hour_21,40.71301467472942,18
3,4,hour_22,22.855140006932942,18
3,4,hour_23,14.183414859607902,18
3,5,hour_0,26.981627700959056,19
3,5,hour_1,8.916342487385895,19
3,5,hour_2,2.170935562146131,19
3,5,hour_3,2.170935562146131,19
3,5,hour_4,2.170935562146131,19
3,5,hour_5,5.737472557100489,19
3,5,hour_6,5.737472557100489,19
3,5,hour_7,18.918152755844854,19
3,5,hour_8,36.905904556484224,19
3,5,hour_9,60.708662327157874,19
3,5,hour_10,137.07907406694142,19
3,5,hour_11,210.4256827023071,19
3,5,hour_12,227.56056696067478,19
3,5,hour_13,282.221623078997,19
3,5,hour_14,320.52312906828945,19
3,5,hour_15,449.771328428918,19
3,5,hour_16,502.4165158109617,19
3,5,hour_17,714.3928667719447,19
3,5,hour_18,754.4001078457804,19
3,5,hour_19,671.9045564842276,19
3,5,hour_20,392.39660285791314,19
3,5,hour_21,171.8140430612795,19
3,5,hour_22,96.45156568963525,19
3,5,hour_23,59.85579478488618,19
3,6,hour_0,148.17779147248007,20
3,6,hour_1,48.96679890613565,20
3,6,hour_2,11.922351038015638,20
3,6,hour_3,11.922351038015638,20
3,6,hour_4,11.922351038015638,20
3,6,hour_5,31.509070600469897,20
3,6,hour_6,31.509070600469897,20
3,6,hour_7,103.89477333127913,20
3,6,hour_8,202.67996764626582,20
3,6,hour_9,333.40003081308015,20
3,6,hour_10,752.8113084004159,20
3,6,hour_11,1155.6164541848013,20
3,6,hour_12,1249.7178677348534,20
3,6,hour_13,1549.9056349420327,20
3,6,hour_14,1760.2499711127373,20
3,6,hour_15,2470.0556561260255,20
3,6,hour_16,2759.1726687979044,20
3,6,hour_17,3923.30508800986,20
3,6,hour_18,4143.016985710434,20
3,6,hour_19,3689.96764626584,20
3,6,hour_20,2154.9649501213266,20
3,6,hour_21,943.5689250086662,20
3,6,hour_22,529.6930246889805,20
3,6,hour_23,328.7162500481454,20
3,7,hour_0,83.26372144975542,21
3,7,hour_1,27.515310249200787,21
3,7,hour_2,6.699379886761931,21
3,7,hour_3,6.699379886761931,21
3,7,hour_4,6.699379886761931,21
3,7,hour_5,17.705503986442245,21
3,7,hour_6,17.705503986442245,21
3,7,hour_7,58.38031044178254,21
3,7,hour_8,113.88945807495283,21
3,7,hour_9,187.3433732619497,21
3,7,hour_10,423.01798713553904,21
3,7,hour_11,649.3613218811386,21
3,7,hour_12,702.238570273081,21
3,7,hour_13,870.919385279051,21
3,7,hour_14,989.1155875669222,21
3,7,hour_15,1387.9679543966415,21
3,7,hour_16,1550.4279166506183,21
3,7,hour_17,2204.574509879444,21
3,7,hour_18,2328.0345106497707,21
3,7,hour_19,2073.4580749528177,21
3,7,hour_20,1210.912914532219,21
3,7,hour_21,530.2080653237299,21
3,7,hour_22,297.6438778261372,21
3,7,hour_23,184.7114740207218,21
4,1,hour_0,88.14091470951792,22
4,1,hour_1,32.45982694684796,22
4,1,hour_2,10.61186650185414,22
4,1,hour_3,5.243510506798517,22
4,1,hour_4,5.243510506798517,22
4,1,hour_5,10.861557478368356,22
4,1,hour_6,8.61433868974042,22
4,1,hour_7,54.432632880098886,22
4,1,hour_8,70.41285537700865,22
4,1,hour_9,100.50061804697157,22
4,1,hour_10,229.59085290482076,22
4,1,hour_11,384.8986402966625,22
