Date,Month,Time,Visits,Shaded_Area_Minimal,Shaded_Area_Partial,Shaded_Area_Fully,Water_Area,non_water_area,Weekday,Weekend,Summer,non_summer,Morning,Afternoon,Evening,Night,Extreme,Hot,Average,Cool,Clear,Cloudy,Rainy,Windy,non_windy,Athletic_Zone,Nature_and_Trail_Zone
6/12/2024,6,12,89.18115055,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,13,47.44343417,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,14,41.11243224,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,15,50.2572128,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,16,56.58821472,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,17,84.56968001,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,18,75.50305998,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/12/2024,6,19,56.82269628,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/12/2024,6,20,37.3607274,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/12/2024,6,21,17.03899283,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,6,12.42962056,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,7,18.70361951,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,8,67.47508306,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,9,108.1968876,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,10,146.432768,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/13/2024,6,11,150.1024655,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/13/2024,6,12,135.0685435,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/13/2024,6,13,71.85504459,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/13/2024,6,14,62.26648015,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/13/2024,6,15,76.11662878,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/13/2024,6,16,85.70519322,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/13/2024,6,17,128.0842805,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
6/13/2024,6,18,114.3525092,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,19,86.06032523,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,20,56.5843679,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/13/2024,6,21,25.80625984,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/14/2024,6,6,14.1370869,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/14/2024,6,7,21.27294982,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/14/2024,6,8,76.74418605,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/14/2024,6,9,123.0599755,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/14/2024,6,10,166.5483476,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/14/2024,6,11,170.7221542,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/14/2024,6,12,153.623011,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/14/2024,6,13,81.72582619,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/14/2024,6,14,70.82007344,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/14/2024,6,15,86.57282742,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/14/2024,6,16,97.47858017,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/14/2024,6,17,145.6793146,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/14/2024,6,18,130.0611995,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
6/14/2024,6,19,97.88249694,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/14/2024,6,20,64.35740514,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
6/14/2024,6,21,29.35128519,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/15/2024,6,6,19.36964504,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,7,29.14670397,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,8,105.1495017,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,9,168.6081483,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,10,228.1928659,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,11,233.911523,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,12,210.4834761,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,13,111.9749956,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,14,97.03269802,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,15,118.6160168,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/15/2024,6,16,133.5583144,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/15/2024,6,17,199.5995803,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/15/2024,6,18,178.2007344,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,19,134.1117328,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,20,88.17800315,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/15/2024,6,21,40.21507257,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/16/2024,6,6,25.81395349,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/16/2024,6,7,38.84385382,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/16/2024,6,8,140.1328904,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/16/2024,6,9,224.7043189,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,10,304.1129568,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,11,311.7342193,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,12,280.5116279,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,13,149.2292359,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,14,129.3156146,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
6/16/2024,6,15,158.0797342,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,16,177.9933555,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,17,266.0066445,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,18,237.4883721,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,19,178.730897,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,20,117.5149502,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/16/2024,6,21,53.59468439,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/17/2024,6,6,13.14336205,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/17/2024,6,7,15.46277888,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/17/2024,6,8,35.87364701,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/17/2024,6,9,90.92113983,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/17/2024,6,10,166.6887564,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,11,122.1559532,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,12,105.9200353,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,13,86.90081732,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,14,96.64236801,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,15,86.12767837,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,16,141.6390546,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/17/2024,6,17,170.5544511,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6/17/2024,6,18,171.9461012,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/17/2024,6,19,126.9494146,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/17/2024,6,20,65.71681025,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/17/2024,6,21,22.57565717,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/18/2024,6,6,14.38259333,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/18/2024,6,7,16.92069803,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/18/2024,6,8,39.25601944,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/18/2024,6,9,99.49370444,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,10,182.4051248,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,11,133.6735145,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,12,115.9067815,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,13,95.09432295,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,14,105.7543627,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,15,94.24828805,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,16,154.993594,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
6/18/2024,6,17,186.6352993,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,18,188.1581621,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
6/18/2024,6,19,138.9189309,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/18/2024,6,20,71.91296664,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/18/2024,6,21,24.70421913,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/19/2024,6,6,8.843605036,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/19/2024,6,7,10.40424122,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/19/2024,6,8,24.13783963,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/19/2024,6,9,61.17693837,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,10,112.1577203,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,11,82.19350563,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,12,71.26905235,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/19/2024,6,13,58.47183565,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,14,65.02650762,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,15,57.95162359,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,16,95.30284957,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
6/19/2024,6,17,114.7587806,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,18,115.6951624,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/19/2024,6,19,85.41882041,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/19/2024,6,20,44.21802518,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/19/2024,6,21,15.19019218,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/20/2024,6,6,7.529268831,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/20/2024,6,7,8.857963331,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/20/2024,6,8,20.55047493,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,9,52.08482439,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,10,95.48884471,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,11,69.97791032,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,12,60.67704882,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/20/2024,6,13,49.78175392,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/20/2024,6,14,55.36227082,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/20/2024,6,15,49.33885575,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/20/2024,6,16,81.13894411,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,17,97.70333554,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/20/2024,6,18,98.50055224,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
6/20/2024,6,19,72.72387895,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
6/20/2024,6,20,37.64634416,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/20/2024,6,21,12.93262646,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
6/21/2024,6,6,5.370002209,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/21/2024,6,7,6.317649658,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/21/2024,6,8,14.65694721,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/21/2024,6,9,37.14777999,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/21/2024,6,10,68.10426331,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
6/21/2024,6,11,49.9094323,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
6/21/2024,6,12,43.27590015,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
6/21/2024,6,13,35.50519108,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6/21/2024,6,14,39.48531036,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6/21/2024,6,15,35.18930859,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6/21/2024,6,16,57.86967086,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/21/2024,6,17,69.68367572,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/21/2024,6,18,70.25226419,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/21/2024,6,19,51.86790369,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/21/2024,6,20,26.85001104,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/21/2024,6,21,9.2237685,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/22/2024,6,6,20.61630219,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/22/2024,6,7,24.25447316,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/22/2024,6,8,56.27037773,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/22/2024,6,9,142.6163022,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/22/2024,6,10,261.4632207,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
6/22/2024,6,11,191.610338,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
6/22/2024,6,12,166.1431412,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/22/2024,6,13,136.3101392,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/22/2024,6,14,151.5904573,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/22/2024,6,15,135.0974155,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/22/2024,6,16,222.1709742,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
6/22/2024,6,17,267.526839,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/22/2024,6,18,269.7097416,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/22/2024,6,19,199.1292247,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/22/2024,6,20,103.0815109,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
6/22/2024,6,21,35.41153082,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/23/2024,6,6,15.11486636,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/23/2024,6,7,17.78219571,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/23/2024,6,8,41.25469406,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/23/2024,6,9,104.5593108,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6/23/2024,6,10,191.6920698,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,11,140.4793461,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,12,121.8080406,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/23/2024,6,13,99.93593992,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/23/2024,6,14,111.1387232,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/23/2024,6,15,99.04683013,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6/23/2024,6,16,162.8849127,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,17,196.1376187,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,18,197.7380163,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,19,145.9918268,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
6/23/2024,6,20,75.57433179,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/23/2024,6,21,25.96200574,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6/24/2024,6,6,2.294618741,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/24/2024,6,7,13.14190733,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,8,38.27841263,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6/24/2024,6,9,86.25680449,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,10,119.3201745,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6/24/2024,6,11,117.8599626,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
6/24/2024,6,12,112.4363183,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,13,97.41699564,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,14,105.4481612,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,15,101.4847289,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,16,89.9073343,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,17,45.47517141,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,18,46.51817993,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,19,69.36006649,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6/24/2024,6,20,39.11281945,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/24/2024,6,21,10.22148348,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
6/25/2024,6,6,2.820278413,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/25/2024,6,7,16.15250364,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/25/2024,6,8,47.0473717,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6/25/2024,6,9,106.0168294,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/25/2024,6,10,146.6544775,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/25/2024,6,11,144.8597548,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
6/25/2024,6,12,138.1936422,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/25/2024,6,13,119.7336381,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/25/2024,6,14,129.6046125,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/25/2024,6,15,124.7332225,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
6/25/2024,6,16,110.503636,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
