hour,visits,week_start,week_end
11,1732,2024-07-29,2024-08-04
12,1570,2024-07-29,2024-08-04
13,1279,2024-07-29,2024-08-04
14,1350,2024-07-29,2024-08-04
15,941,2024-07-29,2024-08-04
16,1152,2024-07-29,2024-08-04
17,2789,2024-07-29,2024-08-04
18,3623,2024-07-29,2024-08-04
19,4352,2024-07-29,2024-08-04
20,3374,2024-07-29,2024-08-04
21,995,2024-07-29,2024-08-04
22,236,2024-07-29,2024-08-04
23,220,2024-07-29,2024-08-04
0,210,2024-08-05,2024-08-11
1,105,2024-08-05,2024-08-11
2,98,2024-08-05,2024-08-11
3,98,2024-08-05,2024-08-11
4,98,2024-08-05,2024-08-11
5,271,2024-08-05,2024-08-11
6,433,2024-08-05,2024-08-11
7,907,2024-08-05,2024-08-11
8,1381,2024-08-05,2024-08-11
9,2180,2024-08-05,2024-08-11
10,1996,2024-08-05,2024-08-11
11,1586,2024-08-05,2024-08-11
12,1057,2024-08-05,2024-08-11
13,1100,2024-08-05,2024-08-11
14,1178,2024-08-05,2024-08-11
15,1203,2024-08-05,2024-08-11
16,1900,2024-08-05,2024-08-11
17,3057,2024-08-05,2024-08-11
18,3244,2024-08-05,2024-08-11
19,3653,2024-08-05,2024-08-11
20,2977,2024-08-05,2024-08-11
21,933,2024-08-05,2024-08-11
22,134,2024-08-05,2024-08-11
23,310,2024-08-05,2024-08-11
0,545,2024-08-12,2024-08-18
1,545,2024-08-12,2024-08-18
2,517,2024-08-12,2024-08-18
3,623,2024-08-12,2024-08-18
4,569,2024-08-12,2024-08-18
5,787,2024-08-12,2024-08-18
6,946,2024-08-12,2024-08-18
7,1348,2024-08-12,2024-08-18
8,2238,2024-08-12,2024-08-18
9,2594,2024-08-12,2024-08-18
10,2582,2024-08-12,2024-08-18
11,2118,2024-08-12,2024-08-18
12,2119,2024-08-12,2024-08-18
13,2277,2024-08-12,2024-08-18
14,1907,2024-08-12,2024-08-18
15,2164,2024-08-12,2024-08-18
16,2377,2024-08-12,2024-08-18
17,3268,2024-08-12,2024-08-18
18,3848,2024-08-12,2024-08-18
19,4434,2024-08-12,2024-08-18
20,3088,2024-08-12,2024-08-18
21,1155,2024-08-12,2024-08-18
22,697,2024-08-12,2024-08-18
23,490,2024-08-12,2024-08-18
0,461,2024-08-19,2024-08-25
1,355,2024-08-19,2024-08-25
2,355,2024-08-19,2024-08-25
3,355,2024-08-19,2024-08-25
4,355,2024-08-19,2024-08-25
5,571,2024-08-19,2024-08-25
6,787,2024-08-19,2024-08-25
7,1737,2024-08-19,2024-08-25
8,3414,2024-08-19,2024-08-25
9,3825,2024-08-19,2024-08-25
10,3409,2024-08-19,2024-08-25
11,3317,2024-08-19,2024-08-25
12,2408,2024-08-19,2024-08-25
13,2523,2024-08-19,2024-08-25
14,2278,2024-08-19,2024-08-25
15,2768,2024-08-19,2024-08-25
16,5008,2024-08-19,2024-08-25
17,5767,2024-08-19,2024-08-25
18,5796,2024-08-19,2024-08-25
19,5526,2024-08-19,2024-08-25
20,3615,2024-08-19,2024-08-25
