hour,visits,week_start,week_end
14,7836,2024-09-09,2024-09-15
15,11200,2024-09-09,2024-09-15
16,13866,2024-09-09,2024-09-15
17,16040,2024-09-09,2024-09-15
18,15832,2024-09-09,2024-09-15
19,12065,2024-09-09,2024-09-15
20,5849,2024-09-09,2024-09-15
21,1743,2024-09-09,2024-09-15
22,541,2024-09-09,2024-09-15
23,178,2024-09-09,2024-09-15
0,236,2024-09-16,2024-09-22
1,200,2024-09-16,2024-09-22
2,163,2024-09-16,2024-09-22
3,200,2024-09-16,2024-09-22
4,200,2024-09-16,2024-09-22
5,201,2024-09-16,2024-09-22
6,359,2024-09-16,2024-09-22
7,778,2024-09-16,2024-09-22
8,2450,2024-09-16,2024-09-22
9,3178,2024-09-16,2024-09-22
10,3997,2024-09-16,2024-09-22
11,4427,2024-09-16,2024-09-22
12,5712,2024-09-16,2024-09-22
13,5704,2024-09-16,2024-09-22
14,6618,2024-09-16,2024-09-22
15,9320,2024-09-16,2024-09-22
16,13513,2024-09-16,2024-09-22
17,16460,2024-09-16,2024-09-22
18,15522,2024-09-16,2024-09-22
19,11382,2024-09-16,2024-09-22
20,4768,2024-09-16,2024-09-22
21,1938,2024-09-16,2024-09-22
22,993,2024-09-16,2024-09-22
23,412,2024-09-16,2024-09-22
0,62,2024-09-23,2024-09-29
1,62,2024-09-23,2024-09-29
2,62,2024-09-23,2024-09-29
3,62,2024-09-23,2024-09-29
4,62,2024-09-23,2024-09-29
5,108,2024-09-23,2024-09-29
6,178,2024-09-23,2024-09-29
7,470,2024-09-23,2024-09-29
8,1640,2024-09-23,2024-09-29
9,2617,2024-09-23,2024-09-29
10,3737,2024-09-23,2024-09-29
11,3912,2024-09-23,2024-09-29
12,3807,2024-09-23,2024-09-29
13,3278,2024-09-23,2024-09-29
14,3405,2024-09-23,2024-09-29
15,5587,2024-09-23,2024-09-29
16,7320,2024-09-23,2024-09-29
17,9026,2024-09-23,2024-09-29
18,6544,2024-09-23,2024-09-29
19,4510,2024-09-23,2024-09-29
20,1627,2024-09-23,2024-09-29
21,566,2024-09-23,2024-09-29
22,270,2024-09-23,2024-09-29
23,180,2024-09-23,2024-09-29
