Date,Time,Temperature(F),Humidity(%),HI,Category,Condition,Windy
2024/6/20,6,75,62,75,Cooler Days,Mostly Cloudy,0
2024/6/20,7,78,58,78,Cooler Days,Mostly Cloudy,0
2024/6/20,8,81,54,82,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,9,84,49,85,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,10,88,42,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,11,88,42,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,12,92,37,93,Hot Days,Mostly Cloudy,0
2024/6/20,13,92,35,92,Hot Days,Mostly Cloudy,0
2024/6/20,14,91,42,93,Hot Days,Mostly Cloudy,0
2024/6/20,15,89,45,91,Hot Days,Mostly Cloudy,0
2024/6/20,16,87,46,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,17,87,44,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/20,18,86,44,86,Average-Temperature Days,Partly Cloudy,0
2024/6/20,19,81,54,82,Average-Temperature Days,Fair,0
2024/6/20,20,79,60,79,Cooler Days,Fair,0
2024/6/20,21,78,62,78,Cooler Days,Partly Cloudy,0
2024/6/20,22,80,60,82,Average-Temperature Days,Fair,0
2024/6/20,23,80,60,82,Average-Temperature Days,Partly Cloudy,0
2024/6/21,0,80,60,82,Average-Temperature Days,Partly Cloudy,0
2024/6/21,1,83,49,84,Average-Temperature Days,Mostly Cloudy,0
2024/6/21,2,82,51,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/21,3,80,56,81,Average-Temperature Days,Mostly Cloudy,0
2024/6/21,4,79,58,79,Cooler Days,Mostly Cloudy,0
2024/6/21,5,78,58,78,Cooler Days,Partly Cloudy,0
2024/6/21,6,80,56,81,Average-Temperature Days,Partly Cloudy,0
2024/6/21,7,81,54,82,Average-Temperature Days,Partly Cloudy,0
2024/6/21,8,83,53,84,Average-Temperature Days,Partly Cloudy,0
2024/6/21,9,86,48,87,Average-Temperature Days,Partly Cloudy,0
2024/6/21,10,89,45,91,Hot Days,Partly Cloudy,0
2024/6/21,11,91,42,93,Hot Days,Fair,0
2024/6/21,12,94,38,96,Hot Days,Fair,0
2024/6/21,13,96,35,98,Extreme Hot Days,Partly Cloudy,0
2024/6/21,14,96,37,99,Extreme Hot Days,Partly Cloudy,0
2024/6/21,15,94,40,97,Extreme Hot Days,Partly Cloudy,0
2024/6/21,16,92,41,94,Hot Days,Mostly Cloudy,0
2024/6/21,17,89,42,90,Hot Days,Mostly Cloudy,0
2024/6/21,18,88,43,89,Average-Temperature Days,Mostly Cloudy,0
2024/6/21,19,84,51,85,Average-Temperature Days,Mostly Cloudy,0
2024/6/21,20,79,66,79,Cooler Days,Mostly Cloudy,0
2024/6/21,21,78,71,78,Cooler Days,Mostly Cloudy,0
2024/6/21,22,77,69,77,Cooler Days,Mostly Cloudy,0
2024/6/21,23,75,73,75,Cooler Days,Mostly Cloudy,0
2024/6/22,0,77,74,77,Cooler Days,Mostly Cloudy,0
2024/6/22,1,77,71,77,Cooler Days,Mostly Cloudy,0
2024/6/22,2,79,69,79,Cooler Days,Mostly Cloudy,0
2024/6/22,3,79,69,79,Cooler Days,Fair,0
2024/6/22,4,73,79,73,Cooler Days,Mostly Cloudy,0
2024/6/22,5,72,84,72,Cooler Days,Mostly Cloudy,0
2024/6/22,6,73,84,73,Cooler Days,Mostly Cloudy,0
2024/6/22,7,77,76,77,Cooler Days,Mostly Cloudy,0
2024/6/22,8,77,71,77,Cooler Days,Mostly Cloudy,0
2024/6/22,9,82,62,85,Average-Temperature Days,Mostly Cloudy,0
2024/6/22,10,87,53,90,Hot Days,Mostly Cloudy,0
2024/6/22,11,91,47,95,Hot Days,Mostly Cloudy,0
2024/6/22,12,92,47,97,Extreme Hot Days,Mostly Cloudy,0
2024/6/22,13,93,45,98,Extreme Hot Days,Mostly Cloudy,0
2024/6/22,14,82,76,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/22,15,88,55,93,Hot Days,Mostly Cloudy,0
2024/6/22,16,86,57,90,Hot Days,Thunder,0
2024/6/22,17,85,46,86,Average-Temperature Days,Mostly Cloudy,0
2024/6/22,18,85,55,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/22,19,85,51,87,Average-Temperature Days,Mostly Cloudy,0
2024/6/22,20,76,71,76,Cooler Days,Light Rain with Thunder,0
2024/6/22,21,79,64,79,Cooler Days,Mostly Cloudy,0
2024/6/22,22,78,71,78,Cooler Days,Mostly Cloudy,0
2024/6/22,23,78,71,78,Cooler Days,Light Rain,0
2024/6/23,0,77,71,77,Cooler Days,Mostly Cloudy,0
2024/6/23,1,72,84,72,Cooler Days,Mostly Cloudy,0
2024/6/23,2,71,84,71,Cooler Days,Mostly Cloudy,0
2024/6/23,3,71,87,71,Cooler Days,Mostly Cloudy,0
2024/6/23,4,70,90,70,Cooler Days,Mostly Cloudy,0
2024/6/23,5,71,87,71,Cooler Days,Mostly Cloudy,0
2024/6/23,6,75,84,75,Cooler Days,Mostly Cloudy,0
2024/6/23,7,77,76,77,Cooler Days,Mostly Cloudy,0
2024/6/23,8,81,69,84,Average-Temperature Days,Mostly Cloudy,0
2024/6/23,9,84,63,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/23,10,88,57,94,Hot Days,Mostly Cloudy,0
2024/6/23,11,90,50,95,Hot Days,Mostly Cloudy,0
2024/6/23,12,94,43,99,Extreme Hot Days,Mostly Cloudy,0
2024/6/23,13,94,43,99,Extreme Hot Days,Mostly Cloudy,0
2024/6/23,14,93,42,96,Extreme Hot Days,Mostly Cloudy,0
2024/6/23,15,92,44,96,Extreme Hot Days,Mostly Cloudy,0
2024/6/23,16,91,43,93,Hot Days,Mostly Cloudy,0
2024/6/23,17,94,37,96,Hot Days,Mostly Cloudy,0
2024/6/23,18,92,41,94,Hot Days,Mostly Cloudy,0
2024/6/23,19,92,38,93,Hot Days,Mostly Cloudy,0
2024/6/23,20,87,46,88,Average-Temperature Days,Mostly Cloudy,0
2024/6/23,21,83,54,85,Average-Temperature Days,Mostly Cloudy,0
2024/6/23,22,79,64,79,Cooler Days,Mostly Cloudy,0
2024/6/23,23,78,71,78,Cooler Days,Mostly Cloudy,0
2024/6/24,0,79,72,79,Cooler Days,Mostly Cloudy,0
2024/6/24,1,80,69,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/24,2,80,69,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/24,3,80,67,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/24,4,81,56,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/24,5,80,58,82,Average-Temperature Days,Mostly Cloudy,0
2024/6/24,6,79,58,79,Cooler Days,Mostly Cloudy,0
2024/6/24,7,78,58,78,Cooler Days,Mostly Cloudy,1
2024/6/24,8,78,54,78,Cooler Days,Mostly Cloudy,0
2024/6/24,9,78,42,78,Cooler Days,Mostly Cloudy,1
2024/6/24,10,79,39,79,Cooler Days,Partly Cloudy,1
2024/6/24,11,78,42,78,Cooler Days,Light Rain,0
2024/6/24,12,79,39,79,Cooler Days,Mostly Cloudy,1
2024/6/24,13,78,39,78,Cooler Days,Mostly Cloudy,1
2024/6/24,14,77,40,77,Cooler Days,Mostly Cloudy,1
2024/6/24,15,77,42,77,Cooler Days,Mostly Cloudy,1
2024/6/24,16,75,46,75,Cooler Days,Mostly Cloudy,1
2024/6/24,17,73,49,73,Cooler Days,Mostly Cloudy,1
2024/6/24,18,73,49,73,Cooler Days,Mostly Cloudy,1
2024/6/24,19,73,44,73,Cooler Days,Mostly Cloudy,1
2024/6/24,20,73,46,73,Cooler Days,Mostly Cloudy,0
2024/6/24,21,73,49,73,Cooler Days,Mostly Cloudy,0
2024/6/24,22,73,51,73,Cooler Days,Mostly Cloudy,0
2024/6/24,23,73,53,73,Cooler Days,Partly Cloudy,0
2024/6/25,0,73,51,73,Cooler Days,Fair,0
2024/6/25,1,72,53,72,Cooler Days,Fair,0
2024/6/25,2,71,55,71,Cooler Days,Fair,0
2024/6/25,3,71,53,71,Cooler Days,Fair,0
2024/6/25,4,71,49,71,Cooler Days,Fair,0
2024/6/25,5,70,51,70,Cooler Days,Fair,0
2024/6/25,6,71,49,71,Cooler Days,Fair,0
2024/6/25,7,73,49,73,Cooler Days,Fair,0
2024/6/25,8,76,46,76,Cooler Days,Fair,0
2024/6/25,9,80,40,80,Average-Temperature Days,Fair,0
2024/6/25,10,83,36,82,Average-Temperature Days,Fair,0
2024/6/25,11,86,30,84,Average-Temperature Days,Partly Cloudy,0
2024/6/25,12,87,25,84,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,13,89,22,86,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,14,91,21,87,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,15,89,23,86,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,16,90,21,86,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,17,88,27,85,Average-Temperature Days,Partly Cloudy,0
2024/6/25,18,87,29,85,Average-Temperature Days,Partly Cloudy,0
2024/6/25,19,87,24,84,Average-Temperature Days,Partly Cloudy,0
2024/6/25,20,86,23,83,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,21,83,28,81,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,22,81,33,80,Average-Temperature Days,Mostly Cloudy,0
2024/6/25,23,81,34,80,Average-Temperature Days,Cloudy,0
2024/6/26,0,80,40,80,Average-Temperature Days,Cloudy,0
2024/6/26,1,79,44,79,Cooler Days,Mostly Cloudy,0
2024/6/26,2,78,48,78,Cooler Days,Mostly Cloudy,0
2024/6/26,3,77,50,77,Cooler Days,Mostly Cloudy,0
2024/6/26,4,76,54,76,Cooler Days,Mostly Cloudy,0
2024/6/26,5,76,54,76,Cooler Days,Mostly Cloudy,0
2024/6/26,6,76,58,76,Cooler Days,Mostly Cloudy,0
2024/6/26,7,77,58,77,Cooler Days,Mostly Cloudy,0
2024/6/26,8,79,56,79,Cooler Days,Mostly Cloudy,0
2024/6/26,9,83,49,84,Average-Temperature Days,Mostly Cloudy,0
